DATE,PX_LAST,VOLUME,OPEN_INTEREST
2021-01-08,38023.12,15379.0,7784.0
2021-01-11,32500.53,22205.0,8554.0
2021-01-12,33193.26,14576.0,8355.0
2021-01-13,34997.24,9785.0,8243.0
2021-01-14,38104.9,10507.0,7930.0
2021-01-15,34275.65,14051.0,7868.0
2021-01-19,35208.91,14757.0,7669.0
2021-01-20,33708.0,9615.0,7059.0
2021-01-21,30710.98,13373.0,6620.0
2021-01-22,32308.11,12897.0,5540.0
2021-01-25,32173.41,8771.0,4982.0
2021-01-26,30739.85,8494.0,4253.0
2021-01-27,30282.84,13653.0,3317.0
2021-01-28,31413.33,7271.0,1652.0
2021-01-29,35831.69,2698.0,1117.0
2021-02-01,34952.74,6290.0,6056.0
2021-02-02,37183.54,5830.0,6074.0
2021-02-03,38437.73,4813.0,6479.0
2021-02-04,38977.44,6039.0,6577.0
2021-02-05,39080.24,4767.0,6825.0
2021-02-08,46009.11,14369.0,7628.0
2021-02-09,49103.45,11114.0,7394.0
2021-02-10,46173.59,9743.0,7254.0
2021-02-11,48856.73,9072.0,7495.0
2021-02-12,49386.16,7532.0,7465.0
2021-02-16,50295.96,15414.0,7188.0
2021-02-17,54264.12,9780.0,7287.0
2021-02-18,53806.65,8340.0,6989.0
2021-02-19,57086.04,11457.0,6748.0
2021-02-22,55225.32,18519.0,5646.0
2021-02-23,48995.51,18212.0,4301.0
2021-02-24,50511.84,8076.0,3458.0
2021-02-25,50496.42,7065.0,2314.0
2021-02-26,48318.69,753.0,2134.0
2021-03-01,50973.22,7199.0,6745.0
2021-03-02,49878.03,5993.0,6554.0
2021-03-03,53090.59,6344.0,6719.0
2021-03-04,50389.12,11795.0,6570.0
2021-03-05,51687.7,8929.0,6164.0
2021-03-08,54389.17,7528.0,6507.0
2021-03-09,57074.99,5572.0,6853.0
2021-03-10,59056.76,7098.0,6864.0
2021-03-11,60449.21,7793.0,6683.0
2021-03-12,59531.34,7966.0,6750.0
2021-03-15,59348.81,10372.0,6507.0
2021-03-16,58316.2,7097.0,6269.0
2021-03-17,60475.29,7704.0,6033.0
2021-03-18,59833.82,9656.0,5625.0
2021-03-19,61513.11,6553.0,5469.0
2021-03-22,57998.08,7201.0,4703.0
2021-03-23,57351.39,8663.0,3769.0
2021-03-24,56996.76,8667.0,2431.0
2021-03-25,54441.32,11144.0,1242.0
2021-03-26,55642.2,743.0,882.0
2021-03-29,59913.66,7078.0,6444.0
2021-03-30,61452.41,4634.0,6527.0
2021-03-31,61020.12,6924.0,7039.0
2021-04-01,61359.78,4326.0,7122.0
2021-04-02,61359.78,2179.0,7161.0
2021-04-05,61591.37,5908.0,6994.0
2021-04-06,60454.03,5272.0,6809.0
2021-04-07,57958.05,11417.0,6144.0
2021-04-08,59857.05,4605.0,6030.0
2021-04-09,60479.76,3954.0,6091.0
2021-04-12,62317.0,6628.0,6448.0
2021-04-13,65548.9,7145.0,6543.0
2021-04-14,64226.29,8430.0,6214.0
2021-04-15,65708.44,4886.0,6303.0
2021-04-16,63794.0,6631.0,6091.0
2021-04-19,57685.3,10366.0,5692.0
2021-04-20,58374.91,9193.0,5384.0
2021-04-21,57237.56,5859.0,5300.0
2021-04-22,54407.08,13161.0,4860.0
2021-04-23,52333.11,10381.0,4256.0
2021-04-26,55652.49,8341.0,3589.0
2021-04-27,56393.57,5136.0,2602.0
2021-04-28,57031.71,6400.0,1541.0
2021-04-29,54448.25,5604.0,1068.0
2021-04-30,57770.2,1007.0,640.0
2021-05-03,58223.77,5621.0,5960.0
2021-05-04,54947.96,8065.0,6228.0
2021-05-05,57750.04,6056.0,5966.0
2021-05-06,56626.19,5933.0,5902.0
2021-05-07,58218.73,4969.0,5813.0
2021-05-10,56147.41,7951.0,5897.0
2021-05-11,57256.15,5353.0,5966.0
2021-05-12,54877.41,8665.0,6161.0
2021-05-13,48749.12,14808.0,6191.0
2021-05-14,50588.61,5432.0,6021.0
2021-05-17,44409.93,11148.0,6080.0
2021-05-18,43492.7,8310.0,6443.0
2021-05-19,39652.44,26734.0,6340.0
2021-05-20,40640.22,13391.0,6364.0
2021-05-21,36371.59,12908.0,6000.0
2021-05-24,40065.7,10870.0,5548.0
2021-05-25,37626.48,8766.0,4554.0
2021-05-26,38851.13,9284.0,2893.0
2021-05-27,39153.51,6239.0,1730.0
2021-05-28,37133.95,523.0,1529.0
2021-06-01,37304.98,8098.0,5908.0
2021-06-02,39429.88,4028.0,5822.0
2021-06-03,40129.54,4312.0,5738.0
2021-06-04,38305.23,8164.0,6107.0
2021-06-07,36947.37,6680.0,5656.0
2021-06-08,34112.44,11212.0,6054.0
2021-06-09,37704.04,8450.0,5813.0
2021-06-10,38030.55,6676.0,6006.0
2021-06-11,38688.75,3333.0,5978.0
2021-06-14,41160.89,5935.0,5669.0
2021-06-15,41456.31,4180.0,5612.0
2021-06-16,39974.06,6334.0,5805.0
2021-06-17,39041.18,5646.0,5765.0
2021-06-18,36574.22,5719.0,5915.0
2021-06-21,33749.65,9302.0,5235.0
2021-06-22,33666.73,14889.0,3544.0
2021-06-23,34102.08,7184.0,2517.0
2021-06-24,36076.68,6210.0,1270.0
2021-06-25,34288.03,544.0,1306.0
2021-06-28,36763.8,5519.0,5667.0
2021-06-29,38792.33,4838.0,5631.0
2021-06-30,36976.77,3880.0,5616.0
2021-07-01,35171.85,4607.0,5769.0
2021-07-02,35443.39,3489.0,5682.0
2021-07-06,36178.13,6997.0,5638.0
2021-07-07,36950.14,3868.0,5480.0
2021-07-08,35097.31,5747.0,5850.0
2021-07-09,35624.41,2662.0,5575.0
2021-07-12,34884.34,3826.0,5696.0
2021-07-13,34304.0,3084.0,5746.0
2021-07-14,34863.05,3546.0,5612.0
2021-07-15,33446.8,6733.0,6651.0
2021-07-16,33995.2,4090.0,6224.0
2021-07-19,32680.11,3945.0,6447.0
2021-07-20,31641.89,4343.0,6472.0
2021-07-21,33670.42,9993.0,5964.0
2021-07-22,34516.97,3232.0,5900.0
2021-07-23,34362.57,2498.0,5708.0
2021-07-26,42040.11,17245.0,4449.0
2021-07-27,40347.0,7578.0,3748.0
2021-07-28,42987.82,10480.0,2291.0
2021-07-29,42247.75,6100.0,1078.0
2021-07-30,41551.26,409.0,907.0
2021-08-02,40745.29,4781.0,4717.0
2021-08-03,39481.75,5443.0,4885.0
2021-08-04,41431.66,3669.0,4952.0
2021-08-05,42383.22,6706.0,5027.0
2021-08-06,44686.71,6634.0,4936.0
2021-08-09,47884.56,7172.0,5042.0
2021-08-10,47312.59,5332.0,5020.0
2021-08-11,48310.94,3447.0,5027.0
2021-08-12,46132.24,5190.0,5394.0
2021-08-13,48362.94,3796.0,5368.0
2021-08-16,47936.56,4125.0,5448.0
2021-08-17,47338.59,4393.0,5442.0
2021-08-18,46647.02,5149.0,5225.0
2021-08-19,48565.73,6208.0,5221.0
2021-08-20,50676.83,5402.0,4654.0
2021-08-23,51248.8,5956.0,4117.0
2021-08-24,50136.06,5776.0,3686.0
2021-08-25,50650.83,6128.0,2844.0
2021-08-26,48815.32,6139.0,1604.0
2021-08-27,49867.77,1073.0,1329.0
2021-08-30,50186.81,3419.0,5273.0
2021-08-31,48771.72,4056.0,5337.0
2021-09-01,49728.83,4280.0,5513.0
2021-09-02,50814.59,4772.0,5587.0
2021-09-03,52188.52,5123.0,5573.0
2021-09-07,48143.93,13967.0,5398.0
2021-09-08,47876.35,5680.0,4995.0
2021-09-09,48005.0,4052.0,4907.0
2021-09-10,47006.71,4853.0,4839.0
2021-09-13,46121.64,7363.0,4791.0
2021-09-14,47871.21,3802.0,4983.0
2021-09-15,49595.04,3080.0,5001.0
2021-09-16,48879.78,4538.0,4852.0
2021-09-17,48874.63,3893.0,4876.0
2021-09-20,45056.46,8330.0,4659.0
2021-09-21,43255.44,8523.0,3763.0
2021-09-22,44649.95,7828.0,2359.0
2021-09-23,46090.77,5357.0,1603.0
2021-09-24,43594.45,1101.0,1629.0
2021-09-27,44240.37,5221.0,5209.0
2021-09-28,42651.21,4666.0,5144.0
2021-09-29,42194.96,3694.0,5339.0
2021-09-30,44717.12,4869.0,5343.0
2021-10-01,49612.79,9404.0,5887.0
2021-10-04,51114.81,5865.0,5910.0
2021-10-05,52934.66,8408.0,5761.0
2021-10-06,57107.5,9662.0,6295.0
2021-10-07,55846.42,5323.0,6349.0
2021-10-08,56574.36,5063.0,6308.0
2021-10-11,59455.37,5686.0,6158.0
2021-10-12,57225.41,6691.0,6353.0
2021-10-13,59209.31,6939.0,6537.0
2021-10-14,59665.55,6318.0,6351.0
2021-10-15,63643.6,11665.0,6709.0
2021-10-18,63207.86,10019.0,6414.0
2021-10-19,66293.92,15283.0,7660.0
2021-10-20,68349.58,15201.0,8182.0
2021-10-21,64499.7,15609.0,7561.0
2021-10-22,62623.45,10125.0,7452.0
2021-10-25,64310.02,7184.0,7174.0
2021-10-26,63541.07,7404.0,5825.0
2021-10-27,60557.54,12927.0,3530.0
2021-10-28,62884.9,9715.0,2212.0
2021-10-29,62694.46,637.0,1864.0
2021-11-01,61306.45,4979.0,9452.0
2021-11-02,63694.43,5238.0,9727.0
2021-11-03,62749.19,5495.0,9508.0
2021-11-04,61052.73,5009.0,9228.0
2021-11-05,61072.63,3534.0,9191.0
2021-11-08,66152.06,6018.0,9440.0
2021-11-09,67286.35,5457.0,9437.0
2021-11-10,65744.12,7709.0,9322.0
2021-11-11,64729.22,3912.0,9221.0
2021-11-12,63913.33,6895.0,9072.0
2021-11-15,63589.96,5438.0,9135.0
2021-11-16,59430.89,9161.0,8924.0
2021-11-17,60182.11,6300.0,9155.0
2021-11-18,57724.48,9180.0,8843.0
2021-11-19,57610.05,8253.0,7895.0
2021-11-22,55535.49,11800.0,6249.0
2021-11-23,57565.28,9700.0,4256.0
2021-11-24,57127.48,10085.0,2565.0
2021-11-26,54192.9,2821.0,2039.0
2021-11-29,58215.3,5946.0,10232.0
2021-11-30,57528.31,7792.0,10185.0
2021-12-01,56741.75,6552.0,9621.0
2021-12-02,56925.94,5835.0,9625.0
2021-12-03,53311.76,11175.0,9719.0
2021-12-06,48746.73,9344.0,9472.0
2021-12-07,50379.59,4985.0,9550.0
2021-12-08,50703.17,4851.0,9263.0
2021-12-09,47467.33,5159.0,9581.0
2021-12-10,48278.78,6036.0,9517.0
2021-12-13,46392.03,6827.0,9416.0
2021-12-14,47661.48,5871.0,9354.0
2021-12-15,49135.03,8301.0,9000.0
2021-12-16,47800.87,5529.0,8830.0
2021-12-17,46048.53,4533.0,8697.0
2021-12-20,46855.01,4303.0,8394.0
2021-12-21,48472.93,3998.0,8087.0
2021-12-22,48831.36,2811.0,7918.0
2021-12-23,50837.58,4756.0,7609.0
2021-12-27,51051.65,5511.0,6077.0
2021-12-28,47546.98,7868.0,4776.0
2021-12-29,47163.66,6913.0,2928.0
2021-12-30,46964.53,6480.0,1722.0
2021-12-31,47768.04,491.0,1373.0
2022-01-03,47820.17,4161.0,8101.0
2022-01-04,48278.93,5049.0,8021.0
2022-01-05,45698.42,8922.0,8762.0
2022-01-06,45057.21,5222.0,8632.0
2022-01-07,43654.87,9276.0,8765.0
2022-01-10,43524.54,8665.0,8728.0
2022-01-11,44629.73,6191.0,8282.0
2022-01-12,45693.21,4068.0,8228.0
2022-01-13,44494.19,4068.0,8383.0
2022-01-14,44958.16,4202.0,8352.0
2022-01-18,43441.13,6821.0,8528.0
2022-01-19,43347.29,6542.0,8443.0
2022-01-20,44494.19,7229.0,8219.0
2022-01-21,39807.57,11781.0,8728.0
2022-01-24,38806.65,16299.0,7031.0
2022-01-25,38426.09,8969.0,5407.0
2022-01-26,38639.83,10251.0,3358.0
2022-01-27,37081.1,8331.0,2095.0
2022-01-28,38656.39,900.0,1791.0
2022-01-31,39367.33,4094.0,7851.0
2022-02-01,39469.62,4095.0,8002.0
2022-02-02,38395.55,4396.0,8462.0
2022-02-03,37096.43,4222.0,8334.0
2022-02-04,41571.73,9595.0,7954.0
2022-02-07,45249.15,7457.0,7727.0
2022-02-08,45356.56,5873.0,7511.0
2022-02-09,45883.37,4103.0,7728.0
2022-02-10,45192.89,8449.0,7741.0
2022-02-11,43361.85,6220.0,7510.0
2022-02-14,43172.61,5402.0,7420.0
2022-02-15,45228.7,4089.0,7849.0
2022-02-16,45187.78,3894.0,7569.0
2022-02-17,41837.69,6682.0,7181.0
2022-02-18,40860.8,7267.0,6438.0
2022-02-22,38784.26,12994.0,5247.0
2022-02-23,38523.41,9503.0,3161.0
2022-02-24,39239.46,14197.0,1422.0
2022-02-25,40100.86,542.0,1326.0
2022-02-28,43058.57,9471.0,7995.0
2022-03-01,45355.03,8747.0,7934.0
2022-03-02,45032.09,6395.0,7970.0
2022-03-03,43140.59,6109.0,7629.0
2022-03-04,40541.69,5656.0,7566.0
2022-03-07,38486.16,5831.0,7461.0
2022-03-08,39475.48,5230.0,7509.0
2022-03-09,42976.55,7469.0,8204.0
2022-03-10,40628.84,5922.0,7673.0
2022-03-11,39290.95,5471.0,7613.0
2022-03-14,39808.67,4213.0,7627.0
2022-03-15,40762.11,4604.0,7793.0
2022-03-16,41951.35,8470.0,7755.0
2022-03-17,41915.47,2547.0,7817.0
2022-03-18,43155.97,5113.0,8040.0
2022-03-21,42258.91,5712.0,7046.0
2022-03-22,43458.4,10059.0,4998.0
2022-03-23,43314.87,8001.0,3538.0
2022-03-24,45073.1,11117.0,1177.0
2022-03-25,45625.68,691.0,931.0
2022-03-28,49237.52,6528.0,9304.0
2022-03-29,48971.87,4677.0,9378.0
2022-03-30,48266.87,4074.0,9346.0
2022-03-31,46729.16,5480.0,8992.0
2022-04-01,47561.87,5689.0,8911.0
2022-04-04,47086.77,5287.0,8652.0
2022-04-05,47142.96,7492.0,8670.0
2022-04-06,44726.55,7113.0,8823.0
2022-04-07,44322.97,4605.0,8298.0
2022-04-08,43643.51,5079.0,8133.0
2022-04-11,40823.52,5945.0,8247.0
2022-04-12,40144.06,5562.0,7803.0
2022-04-13,42013.84,5018.0,7791.0
2022-04-14,40690.69,3012.0,7726.0
2022-04-15,,,7726.0
2022-04-18,41584.71,5796.0,7800.0
2022-04-19,42422.54,3695.0,8144.0
2022-04-20,42131.34,3726.0,8053.0
2022-04-21,42141.56,5772.0,8282.0
2022-04-22,40312.65,4525.0,7811.0
2022-04-25,41084.06,7333.0,6700.0
2022-04-26,39050.8,10107.0,4889.0
2022-04-27,39745.58,6779.0,3066.0
2022-04-28,40787.76,8547.0,813.0
2022-04-29,39845.04,864.0,651.0
2022-05-02,40110.43,4364.0,7899.0
2022-05-03,39168.55,4864.0,8071.0
2022-05-04,41525.85,8011.0,7561.0
2022-05-05,37747.93,10002.0,7688.0
2022-05-06,37388.87,5712.0,8161.0
2022-05-09,32190.34,12896.0,8710.0
2022-05-10,32554.6,7243.0,8704.0
2022-05-11,30384.64,19281.0,9477.0
2022-05-12,29749.78,15142.0,9494.0
2022-05-13,31258.87,6899.0,9086.0
2022-05-16,30707.27,6177.0,8997.0
2022-05-17,31222.44,7459.0,9032.0
2022-05-18,30374.23,7228.0,9597.0
2022-05-19,31165.2,8809.0,8889.0
2022-05-20,30452.29,9098.0,8788.0
2022-05-23,30197.3,11285.0,7471.0
2022-05-24,30499.12,11237.0,5498.0
2022-05-25,30738.49,9662.0,3399.0
2022-05-26,30509.53,12168.0,893.0
2022-05-27,30225.64,688.0,778.0
2022-05-31,33199.43,14873.0,9145.0
2022-06-01,31505.37,7625.0,9531.0
2022-06-02,31772.85,6669.0,9356.0
2022-06-03,30980.89,6335.0,9462.0
2022-06-06,33031.6,9293.0,9356.0
2022-06-07,32564.81,11270.0,8850.0
2022-06-08,31552.57,7937.0,8824.0
2022-06-09,31410.96,4174.0,9014.0
2022-06-10,30335.78,8031.0,9192.0
2022-06-13,24241.35,18646.0,9286.0
2022-06-14,23208.13,16480.0,9021.0
2022-06-15,22683.66,19873.0,8728.0
2022-06-16,21807.78,9773.0,8889.0
2022-06-17,21472.11,8720.0,8447.0
2022-06-21,21881.21,18029.0,6403.0
2022-06-22,21089.24,13382.0,3634.0
2022-06-23,21923.16,10083.0,1751.0
2022-06-24,22245.09,1449.0,1501.0
2022-06-27,21768.89,5894.0,9685.0
2022-06-28,21114.78,5868.0,9936.0
2022-06-29,21125.25,6703.0,9846.0
2022-06-30,19633.87,10284.0,10230.0
2022-07-01,20214.72,10646.0,9583.0
2022-07-05,21339.8,15041.0,9359.0
2022-07-06,21219.44,5808.0,9604.0
2022-07-07,22873.04,8758.0,9802.0
2022-07-08,22778.84,9678.0,9452.0
2022-07-11,21407.82,7657.0,8967.0
2022-07-12,20214.72,7721.0,9475.0
2022-07-13,20528.69,12021.0,9479.0
2022-07-14,21585.74,10781.0,9611.0
2022-07-15,22177.06,6272.0,9615.0
2022-07-18,22627.09,10033.0,9251.0
2022-07-19,24552.8,11774.0,10199.0
2022-07-20,24798.75,10139.0,9740.0
2022-07-21,24312.09,7350.0,9390.0
2022-07-22,23668.44,6639.0,9087.0
2022-07-25,22904.43,10395.0,7484.0
2022-07-26,21889.25,11713.0,5446.0
2022-07-27,23841.12,13017.0,3475.0
2022-07-28,24913.87,11797.0,941.0
2022-07-29,25204.24,688.0,821.0
2022-08-01,24195.65,5781.0,9209.0
2022-08-02,24164.14,5487.0,9484.0
2022-08-03,24731.47,6020.0,9878.0
2022-08-04,23591.55,7914.0,9316.0
2022-08-05,24122.11,8818.0,9202.0
2022-08-08,25198.99,7581.0,9799.0
2022-08-09,24227.17,8218.0,9026.0
2022-08-10,24852.29,9528.0,9274.0
2022-08-11,25472.15,9242.0,9252.0
2022-08-12,25466.9,4938.0,8949.0
2022-08-15,25214.75,7443.0,8858.0
2022-08-16,25156.97,5100.0,8832.0
2022-08-17,24405.78,8565.0,9383.0
2022-08-18,24516.09,3984.0,9156.0
2022-08-19,22304.55,11296.0,9707.0
2022-08-22,22026.14,7314.0,8798.0
2022-08-23,22577.71,8565.0,6615.0
2022-08-24,22808.84,9887.0,3694.0
2022-08-25,22656.5,7808.0,1529.0
2022-08-26,22501.95,909.0,1251.0
2022-08-29,22000.56,7992.0,10770.0
2022-08-30,21785.68,7230.0,11576.0
2022-08-31,22110.75,7256.0,11139.0
2022-09-01,21703.03,7103.0,11552.0
2022-09-02,21791.19,9765.0,11047.0
2022-09-06,20534.96,15290.0,12520.0
2022-09-07,20854.52,6749.0,11600.0
2022-09-08,21223.68,7811.0,11293.0
2022-09-09,23521.26,16199.0,10637.0
2022-09-12,24744.43,8764.0,10349.0
2022-09-13,22303.6,15358.0,10225.0
2022-09-14,21956.48,7625.0,10110.0
2022-09-15,21741.6,7042.0,10747.0
2022-09-16,21570.8,6561.0,11014.0
2022-09-19,21466.11,12241.0,10656.0
2022-09-20,20882.07,8868.0,10796.0
2022-09-21,20915.13,15361.0,10412.0
2022-09-22,21262.25,9042.0,10593.0
2022-09-23,20656.17,9164.0,10837.0
2022-09-26,21135.52,11533.0,8165.0
2022-09-27,20986.76,18567.0,6210.0
2022-09-28,21559.78,14508.0,4080.0
2022-09-29,21383.46,10690.0,1314.0
2022-09-30,21707.0,418.0,1172.0
2022-10-03,21818.74,12200.0,11435.0
2022-10-04,22668.03,11729.0,11853.0
2022-10-05,22505.99,9665.0,11560.0
2022-10-06,22377.48,9200.0,11351.0
2022-10-07,21690.24,11120.0,12148.0
2022-10-10,21371.75,7446.0,12604.0
2022-10-11,21120.32,9226.0,13143.0
2022-10-12,21338.23,5182.0,12609.0
2022-10-13,21634.36,23505.0,11751.0
2022-10-14,21354.99,14027.0,11461.0
2022-10-17,21807.57,7538.0,10812.0
2022-10-18,21433.22,8664.0,11322.0
2022-10-19,21455.56,5612.0,11225.0
2022-10-20,21265.59,9380.0,11350.0
2022-10-21,21449.98,10597.0,10279.0
2022-10-24,21612.01,11740.0,8594.0
2022-10-25,22690.38,18642.0,7141.0
2022-10-26,23221.18,16618.0,4673.0
2022-10-27,23047.97,10277.0,1319.0
2022-10-28,22884.19,777.0,1152.0
2022-10-31,22552.22,7208.0,9425.0
2022-11-01,22662.88,4663.0,9478.0
2022-11-02,22424.96,9266.0,9561.0
2022-11-03,22447.09,7002.0,9474.0
2022-11-04,23409.82,16426.0,10720.0
2022-11-07,23066.78,6250.0,9991.0
2022-11-08,20007.07,44896.0,11210.0
2022-11-09,17279.34,29101.0,15071.0
2022-11-10,19675.09,18015.0,14065.0
2022-11-11,17760.7,12252.0,14882.0
2022-11-14,17710.9,7191.0,14117.0
2022-11-15,18468.92,7408.0,13626.0
2022-11-16,18020.75,7008.0,14341.0
2022-11-17,18280.8,5977.0,13736.0
2022-11-18,18291.86,6052.0,12956.0
2022-11-21,17362.33,12988.0,10632.0
2022-11-22,17766.23,12763.0,6144.0
2022-11-23,18380.39,9969.0,2017.0
2022-11-25,18272.26,1626.0,1426.0
2022-11-28,17924.75,6804.0,14125.0
2022-11-29,18233.03,4649.0,14311.0
2022-11-30,19146.64,8018.0,13855.0
2022-12-01,18855.18,6039.0,13476.0
2022-12-02,19051.36,3869.0,13273.0
2022-12-05,18860.79,6335.0,13219.0
2022-12-06,18995.31,3720.0,13023.0
2022-12-07,18748.69,3966.0,13044.0
2022-12-08,19264.35,7120.0,11844.0
2022-12-09,19096.2,4444.0,11533.0
2022-12-12,19185.88,4191.0,11336.0
2022-12-13,19892.11,9178.0,11043.0
2022-12-14,19948.16,7805.0,11079.0
2022-12-15,19499.76,5851.0,11363.0
2022-12-16,18804.74,7266.0,11623.0
2022-12-19,18490.86,4393.0,11417.0
2022-12-20,18877.6,5601.0,11194.0
2022-12-21,18759.9,2295.0,10905.0
2022-12-22,18759.9,5529.0,10890.0
2022-12-23,18810.34,5712.0,8959.0
2022-12-27,18602.96,7685.0,7140.0
2022-12-28,18574.93,9933.0,4363.0
2022-12-29,18591.75,6599.0,1681.0
2022-12-30,18494.31,500.0,1593.0
2023-01-03,18583.79,4086.0,12112.0
2023-01-04,18768.34,7387.0,11238.0
2023-01-05,18835.45,3408.0,11206.0
2023-01-06,18896.97,6144.0,11244.0
2023-01-09,19266.07,7471.0,11394.0
2023-01-10,19612.81,5068.0,12204.0
2023-01-11,19702.29,4674.0,12160.0
2023-01-12,21424.77,14036.0,13004.0
2023-01-13,21866.57,7033.0,12940.0
2023-01-17,24030.86,12709.0,12535.0
2023-01-18,23264.69,13106.0,12447.0
2023-01-19,23712.09,5319.0,12755.0
2023-01-20,25043.1,9472.0,12768.0
2023-01-23,25826.04,10731.0,10609.0
2023-01-24,25798.08,7975.0,9129.0
2023-01-25,25658.27,10974.0,5874.0
2023-01-26,25809.27,11146.0,2112.0
2023-01-27,25784.36,1503.0,1744.0
2023-01-30,25237.05,5865.0,14109.0
2023-01-31,25706.96,3489.0,14345.0
2023-02-01,26265.33,5605.0,14525.0
2023-02-02,26541.75,7693.0,14067.0
2023-02-03,25966.8,6471.0,13628.0
2023-02-06,25552.17,4857.0,13449.0
2023-02-07,25762.25,5725.0,13363.0
2023-02-08,25303.39,5590.0,12764.0
2023-02-09,24335.92,10270.0,12450.0
2023-02-10,24076.09,6154.0,12138.0
2023-02-13,24004.22,7442.0,11484.0
2023-02-14,24695.27,8590.0,11712.0
2023-02-15,26812.64,10953.0,12479.0
2023-02-16,27243.85,16546.0,12370.0
2023-02-17,27498.16,12414.0,11212.0
2023-02-21,27078.0,19029.0,8343.0
2023-02-22,26315.08,13563.0,4807.0
2023-02-23,26447.76,11773.0,1402.0
2023-02-24,26067.47,1303.0,1058.0
2023-02-27,26179.13,6664.0,11886.0
2023-02-28,26140.05,4903.0,12311.0
2023-03-01,26274.04,6343.0,11993.0
2023-03-02,26341.04,4721.0,11669.0
2023-03-03,24922.93,12038.0,10306.0
2023-03-06,25001.1,4800.0,9854.0
2023-03-07,24643.78,6742.0,9883.0
2023-03-08,24694.03,6280.0,9857.0
2023-03-09,22404.96,14035.0,10888.0
2023-03-10,22293.3,13496.0,10539.0
2023-03-13,27251.08,28142.0,9998.0
2023-03-14,28183.46,16272.0,10136.0
2023-03-15,27346.0,13885.0,9699.0
2023-03-16,28015.97,6503.0,9551.0
2023-03-17,30148.71,12866.0,9773.0
2023-03-20,31203.91,9810.0,9879.0
2023-03-21,31611.48,6288.0,10368.0
2023-03-22,29925.38,10975.0,10220.0
2023-03-23,31879.47,11418.0,10368.0
2023-03-24,31170.41,5845.0,10246.0
2023-03-27,30126.38,11152.0,8454.0
2023-03-28,30656.77,9898.0,6152.0
2023-03-29,31756.64,9845.0,4010.0
2023-03-30,31226.25,9730.0,1999.0
2023-03-31,31797.4,865.0,1797.0
2023-04-03,31271.87,7861.0,10802.0
2023-04-04,31393.57,6996.0,10588.0
2023-04-05,31404.63,8243.0,10341.0
2023-04-06,31133.57,5239.0,10518.0
2023-04-07,31028.46,1295.0,10475.0
2023-04-10,32549.74,9746.0,12298.0
2023-04-11,33551.01,8509.0,12423.0
2023-04-12,33108.46,5859.0,11945.0
2023-04-13,33777.82,5866.0,12243.0
2023-04-14,33711.44,7294.0,11710.0
2023-04-17,32693.57,6895.0,11340.0
2023-04-18,33551.01,5579.0,11816.0
2023-04-19,32378.25,7617.0,11263.0
2023-04-20,31083.78,7611.0,10639.0
2023-04-21,30215.27,6273.0,10295.0
2023-04-24,30314.85,7463.0,8866.0
2023-04-25,30541.65,7926.0,6727.0
2023-04-26,30868.04,14869.0,3770.0
2023-04-27,32848.46,11291.0,1468.0
2023-04-28,32281.4,854.0,1118.0
2023-05-01,30572.87,8811.0,9698.0
2023-05-02,31596.9,7112.0,9622.0
2023-05-03,31120.48,6486.0,9521.0
2023-05-04,31777.61,6574.0,9623.0
2023-05-05,32599.02,8255.0,10349.0
2023-05-08,29970.51,11968.0,10128.0
2023-05-09,30414.07,4968.0,10195.0
2023-05-10,30419.54,11878.0,10291.0
2023-05-11,29400.99,7435.0,10568.0
2023-05-12,29006.72,7783.0,10427.0
2023-05-15,30090.98,5914.0,10074.0
2023-05-16,29532.42,4243.0,9942.0
2023-05-17,30041.69,6683.0,9905.0
2023-05-18,29329.81,7836.0,10054.0
2023-05-19,29444.8,5175.0,9366.0
2023-05-22,29422.9,7447.0,7882.0
2023-05-23,29789.8,9455.0,5912.0
2023-05-24,28721.96,13562.0,5438.0
2023-05-25,28990.29,11838.0,1775.0
2023-05-26,29297.97,624.0,1487.0
2023-05-30,30555.23,10217.0,9000.0
2023-05-31,29472.13,9363.0,9508.0
2023-06-01,29308.85,5116.0,9507.0
2023-06-02,29809.58,7219.0,9277.0
2023-06-05,27910.08,14010.0,10834.0
2023-06-06,29678.96,14581.0,10023.0
2023-06-07,28965.96,7113.0,10104.0
2023-06-08,29009.51,4011.0,10369.0
2023-06-09,28819.01,4376.0,10184.0
2023-06-12,28182.22,5095.0,10121.0
2023-06-13,28225.76,5185.0,10079.0
2023-06-14,28193.1,5866.0,9902.0
2023-06-15,27725.03,10605.0,10199.0
2023-06-16,28786.36,10238.0,9968.0
2023-06-20,30674.97,17218.0,11813.0
2023-06-21,32939.12,18504.0,12215.0
2023-06-22,33058.86,10153.0,12894.0
2023-06-23,33875.27,12562.0,13418.0
2023-06-26,32998.99,9077.0,11080.0
2023-06-27,33423.52,10865.0,8406.0
2023-06-28,32775.84,11519.0,5138.0
2023-06-29,33254.8,11871.0,2479.0
2023-06-30,32795.99,1032.0,2398.0
2023-07-03,33886.34,6603.0,13490.0
2023-07-05,32790.65,9567.0,12675.0
2023-07-06,32614.27,11172.0,12130.0
2023-07-07,32464.61,6541.0,12259.0
2023-07-10,33196.86,5866.0,12736.0
2023-07-11,32876.16,6161.0,12311.0
2023-07-12,32491.34,10377.0,11909.0
2023-07-13,34126.86,14992.0,14006.0
2023-07-14,32320.3,11611.0,11929.0
2023-07-17,32058.4,6236.0,10971.0
